step,loss,relative_cd,relative_rcs,cd,rcs,area,chord,grad_norm,adjoint_iterations,adjoint_relative_residual,primal_fixed_point_residual,settle_steps,settled,settle_drag_change,settle_velocity_change,max_mach,mass_error,wall_seconds
0,0.8381482362747192,0.8381482362747192,1.2603602409362793,1.701120138168335,0.0004257139516994357,0.20499998331069946,0.699999988079071,96.57672882080078,182,0.006989265360881892,3.66478795229722e-06,4000,True,0.00042179564479738474,0.0013579841470345855,0.07626309990882874,7.95125961303711e-05,27.42387017300007
1,0.8377707004547119,0.8377707004547119,1.2576993703842163,1.700353980064392,0.00042481516720727086,0.20500001311302185,0.6994683742523193,98.7682113647461,182,0.0069939862383954585,3.416494605587253e-06,1200,True,0.00012187980610178784,0.0012646408285945654,0.07644963264465332,8.046627044677734e-05,28.862516809000226
