time,base_mean_relative_l2,base_q10,base_q90,lora_mean_relative_l2,lora_q10,lora_q90
3.816046966731898138e+00,6.978437214854496529e-02,5.952616212055974326e-02,8.067065409458348824e-02,1.023574338530923965e-02,7.940036576884190733e-03,1.237795830323878965e-02
3.913894324853228746e+00,7.129311437119667527e-02,6.069383423051711440e-02,8.265722924110438519e-02,1.043419903242966650e-02,8.109212481762929220e-03,1.256403764843787470e-02
4.011741682974559353e+00,7.280773759182528060e-02,6.188494211821871094e-02,8.467050155916598653e-02,1.063206266265508473e-02,8.278823978054508301e-03,1.274821479896010197e-02
4.109589041095889961e+00,7.432626756654603373e-02,6.309696421354536733e-02,8.670954137255908190e-02,1.082917434968433575e-02,8.448664780620935774e-03,1.302153395119617398e-02
4.207436399217220568e+00,7.584638937411211645e-02,6.432681724616490238e-02,8.877322672478631105e-02,1.102538652864716064e-02,8.618531307641039835e-03,1.332183791183461259e-02
4.305283757338552064e+00,7.736554094674746862e-02,6.557087764367286464e-02,9.086015554722491616e-02,1.122057156408290055e-02,8.788218555189889272e-03,1.362881206711031093e-02
4.403131115459882672e+00,7.888108246995896577e-02,6.682502190519351570e-02,9.296859379025004810e-02,1.141462748210619882e-02,8.957514643405521323e-03,1.394216662232226726e-02
4.500978473581213279e+00,8.039050424667552874e-02,6.808468161614826542e-02,9.509646298755437821e-02,1.160748030579713923e-02,9.126194088337535870e-03,1.426135735802436938e-02
4.598825831702543887e+00,8.189163020964915218e-02,6.934490907896449785e-02,9.724136688138212969e-02,1.179908156661509805e-02,9.294009909373008096e-03,1.458555746183722891e-02
4.696673189823874495e+00,8.338277988667716634e-02,7.060045021426615552e-02,9.940065410963429271e-02,1.198940002941110798e-02,9.460684765579051997e-03,1.491363291933982260e-02
4.794520547945205102e+00,8.486286499756071078e-02,7.184582229412721233e-02,1.015715128377122217e-01,1.217840742057372735e-02,9.625901430927419691e-03,1.524412374723239406e-02
4.892367906066535710e+00,8.633141311796650730e-02,7.307539506112878391e-02,1.037510935529578210e-01,1.236605887906654967e-02,9.766878656165428954e-03,1.557523453047503226e-02
4.990215264187866318e+00,8.778852542078793841e-02,7.427626618610158604e-02,1.063805364976209006e-01,1.255226980555700436e-02,9.856671246450192728e-03,1.590483910467872103e-02
5.088062622309196925e+00,8.923478539750745453e-02,7.528220994847141523e-02,1.093649558897846763e-01,1.273689160390818406e-02,9.946573579492107298e-03,1.623050558685552175e-02
5.185909980430528421e+00,9.067113967836108734e-02,7.626835976635423786e-02,1.124090324590523715e-01,1.291968936307863122e-02,1.003682432109156801e-02,1.654954895541126125e-02
5.283757338551859029e+00,9.209877142454807319e-02,7.723483788639264047e-02,1.133645482232303325e-01,1.310032475116736095e-02,1.012754446469415343e-02,1.685911854753707750e-02
5.381604696673189636e+00,9.351898320572579748e-02,7.818150756302237603e-02,1.152790277680475900e-01,1.327834729203898091e-02,1.021875060348986959e-02,1.715632663461306995e-02
5.479452054794520244e+00,9.493310195241230764e-02,7.910790739922941850e-02,1.177923656877706560e-01,1.345319681754887989e-02,1.031037414920684889e-02,1.743842112373874403e-02
5.577299412915850851e+00,9.634241494657200255e-02,8.001324210504112688e-02,1.203151851400637712e-01,1.362421928096457270e-02,1.040228327468300379e-02,1.770300005071758637e-02
5.675146771037181459e+00,9.774814314128017767e-02,8.089642611425366947e-02,1.228481646734471550e-01,1.379069728212616551e-02,1.049430474202091117e-02,1.794825788051508664e-02
5.772994129158512067e+00,9.915145552976054044e-02,8.175617072859620027e-02,1.253942350515730997e-01,1.395189554243151699e-02,1.058624350783725181e-02,1.817324431378889577e-02
5.870841487279843562e+00,1.005535245268626976e-01,8.259110190512720939e-02,1.279588344313174475e-01,1.410712011179933445e-02,1.067789884345598031e-02,1.837810668437067640e-02
5.968688845401174170e+00,1.019556165947513166e-01,8.339989430365617185e-02,1.305499781192434317e-01,1.425578827712574957e-02,1.076907648771313966e-02,1.856427929726505929e-02
6.066536203522504778e+00,1.033592050932428813e-01,8.418140728998599331e-02,1.331781033170655049e-01,1.439750408543688867e-02,1.085959695354494006e-02,1.873457993995412962e-02
6.164383561643835385e+00,1.047660854069338149e-01,8.493480971103113675e-02,1.358556804942367691e-01,1.453213237772931453e-02,1.094930049904880090e-02,1.889317801660380172e-02
6.262230919765165993e+00,1.061784684469720547e-01,8.565968200436641089e-02,1.385966219341808747e-01,1.465986268965396855e-02,1.103804946471082307e-02,1.904541206216113156e-02
6.360078277886496601e+00,1.075990300057409754e-01,8.635608636338212851e-02,1.414155556708319161e-01,1.478125382264470003e-02,1.112572871548961340e-02,1.919745649945257815e-02
6.457925636007827208e+00,1.090309010929619432e-01,8.690976085623525194e-02,1.443270593585114503e-01,1.489725076249521184e-02,1.121224486225627127e-02,1.935586521908287325e-02
6.555772994129157816e+00,1.104775971614676972e-01,8.733826224099557056e-02,1.473449558155552896e-01,1.500916812554944565e-02,1.129752481929551140e-02,1.952704676654246768e-02
6.653620352250488423e+00,1.119428989723452172e-01,8.773573976388981954e-02,1.504817576538321211e-01,1.511863828972873948e-02,1.138151411919521329e-02,1.971674482366683398e-02
6.751467710371819919e+00,1.134307106612787441e-01,8.811046868877657479e-02,1.537483166564906911e-01,1.522752727252967009e-02,1.146417527679298096e-02,1.992960140208677872e-02
6.849315068493150527e+00,1.149449275376154961e-01,8.847119742293428624e-02,1.571536935032542548e-01,1.533782639447564544e-02,1.154548638245658614e-02,2.016886583879004893e-02
6.947162426614481134e+00,1.164893449393798325e-01,8.882685662154754525e-02,1.607052257462549261e-01,1.545153180566707918e-02,1.162544001657576410e-02,2.043628336009731608e-02
7.045009784735811742e+00,1.180676299136773216e-01,8.918625789401274373e-02,1.644087451301734226e-01,1.557052609278814816e-02,1.170404251161914419e-02,2.073216108253337839e-02
7.142857142857142350e+00,1.196833616184137250e-01,8.955780332430963997e-02,1.682688834012193713e-01,1.569647574893386424e-02,1.178131354278871314e-02,2.105557736899407381e-02
7.240704500978472957e+00,1.213401278310178855e-01,8.994922630500322425e-02,1.722894078033623544e-01,1.583075517472954177e-02,1.185728599952913000e-02,2.140468076498913685e-02
7.338551859099803565e+00,1.230416482793507821e-01,9.036738042806065352e-02,1.764735392995238628e-01,1.597440277017572047e-02,1.193200607419209018e-02,2.177702041001886718e-02
7.436399217221135061e+00,1.247918849679446884e-01,9.081808688782178063e-02,1.808242227873115004e-01,1.612810896556358259e-02,1.200553349768803540e-02,2.216985853007236509e-02
7.534246575342465668e+00,1.265950983963080312e-01,9.130604322845076171e-02,1.853443345091805583e-01,1.629223132863324638e-02,1.207794185217494869e-02,2.258043175136074596e-02
7.632093933463796276e+00,1.284558177041719151e-01,9.183478887505144850e-02,1.900368244973275611e-01,1.646682927725229284e-02,1.214931889553766582e-02,2.300614550059276384e-02
7.729941291585126883e+00,1.303787109397981925e-01,9.240671716847662087e-02,1.949048000874978315e-01,1.665171057653871273e-02,1.221976683986857742e-02,2.344470031526593723e-02
7.827788649706457491e+00,1.323683648534682566e-01,9.302312045818475483e-02,1.999515605181879097e-01,1.684648302302736017e-02,1.228940253511336470e-02,2.389415849584000315e-02
7.925636007827788099e+00,1.344290059852525088e-01,9.368425431499514955e-02,2.051805934001119935e-01,1.705060653157258049e-02,1.235835751856698833e-02,2.435296418777472410e-02
8.023483365949118706e+00,1.365642100484880384e-01,9.438940857922289984e-02,2.105955426074423986e-01,1.726344249729457742e-02,1.242677790038520559e-02,2.481993080960538320e-02
8.121330724070450202e+00,1.387766500537956360e-01,9.513697590414063598e-02,2.162001549823705238e-01,1.748429851879442637e-02,1.249482406431154380e-02,2.529420820035916534e-02
8.219178082191779922e+00,1.410679241550776841e-01,9.592451185193494323e-02,2.219982109413348170e-01,1.771246740345410256e-02,1.256267017119973121e-02,2.577523923110942861e-02
8.317025440313111417e+00,1.434384849839361320e-01,9.645118377416143918e-02,2.279934421013338763e-01,1.794726000308541694e-02,1.263050346052100800e-02,2.626271281702796320e-02
8.414872798434441137e+00,1.458876696053200417e-01,9.683833245704051573e-02,2.341894376357412100e-01,1.818803195431491909e-02,1.269852335188228522e-02,2.675651779510271333e-02
8.512720156555772633e+00,1.484138100794291371e-01,9.721821624429037578e-02,2.405895402794490656e-01,1.843420482113910380e-02,1.278840184463415387e-02,2.718558147954026200e-02
8.610567514677104128e+00,1.510143936549609156e-01,9.759198745167300959e-02,2.471967326933074971e-01,1.868528239793706969e-02,1.290654550985975355e-02,2.757084662105929729e-02
8.708414872798433848e+00,1.536862399045402783e-01,9.796096070468819639e-02,2.540135151796324431e-01,1.894086298181364009e-02,1.302668031177761816e-02,2.795751919910489589e-02
8.806262230919765344e+00,1.564256675306180677e-01,9.832658359545481952e-02,2.610417764049938194e-01,1.920064826718232559e-02,1.311613674771822634e-02,2.834553382402170418e-02
8.904109589041095063e+00,1.592286325772816757e-01,9.869040547398140462e-02,2.682826597131239277e-01,1.946444921384440224e-02,1.317919052719735383e-02,2.873485684630118844e-02
9.001956947162426559e+00,1.620908292127302419e-01,9.905404614839351252e-02,2.757364286661455055e-01,1.973218889302619586e-02,1.324047801803852724e-02,2.912548569223312803e-02
9.099804305283756278e+00,1.650077522810391717e-01,9.941916570157946498e-02,2.834023364841860571e-01,2.000390203820032881e-02,1.329970684336819441e-02,2.951744794859291476e-02
9.197651663405087774e+00,1.679747269823785860e-01,9.978743616140176020e-02,2.912785048874982907e-01,2.027973092034892483e-02,1.335711169312153723e-02,2.991079994966817576e-02
9.295499021526417494e+00,1.709869155729376033e-01,1.001605153927628000e-01,2.993618182898801217e-01,2.055991729426245168e-02,1.341340490468309610e-02,3.030562466194306956e-02
9.393346379647748989e+00,1.740393141387391873e-01,1.005400233021913059e-01,3.076478391561520143e-01,2.084479052932142543e-02,1.346969600966158899e-02,3.070202870721210758e-02
9.491193737769080485e+00,1.771267541376066734e-01,1.009275202428889934e-01,3.161307494604512214e-01,2.113475258253883632e-02,1.352738319208820345e-02,3.110013840950489813e-02
9.589041095890410205e+00,1.802439229520885755e-01,1.013244873640200133e-01,3.248033214829720294e-01,2.143026106911590650e-02,1.358802450130199187e-02,3.150009479079957098e-02
9.686888454011741700e+00,1.833854145332117214e-01,1.017323085502461061e-01,3.336569187015903104e-01,2.173181217765508128e-02,1.365320105505260680e-02,3.190204747148583930e-02
9.784735812133071420e+00,1.865458151933552522e-01,1.021522535407157622e-01,3.426815244757395740e-01,2.203992541558411414e-02,1.372438696408092781e-02,3.230614745177176617e-02
9.882583170254402916e+00,1.897198214601040211e-01,1.025854618039233751e-01,3.518657929624041669e-01,2.235513206712876760e-02,1.380354623391419518e-02,3.271253876001179589e-02
9.980430528375732635e+00,1.929023782939282561e-01,1.030329267881644889e-01,3.611971137730357606e-01,2.267796880505997675e-02,1.389853283314071604e-02,3.312134895691554171e-02
1.007827788649706413e+01,1.960888190781455154e-01,1.034954802875998059e-01,3.706616798668094237e-01,2.300897721208592164e-02,1.399807844105013278e-02,3.353267848846037957e-02
1.017612524461839385e+01,1.992749855470634379e-01,1.039737768892853020e-01,3.802445476176379291e-01,2.334870918331827944e-02,1.410233336183993290e-02,3.397275405279692045e-02
1.027397260273972535e+01,2.024573071477081265e-01,1.044682788290274139e-01,3.899296792386307553e-01,2.369773743641476541e-02,1.421138982686000543e-02,3.476117666361773495e-02
1.037181996086105684e+01,2.056328247214687654e-01,1.049792421143623811e-01,3.996999608450450547e-01,2.405666973470542772e-02,1.432650664049583793e-02,3.555712481826295290e-02
1.046966731898238656e+01,2.087991511011519918e-01,1.055067054928821024e-01,4.095371940765492047e-01,2.442616494635994548e-02,1.445780359763071225e-02,3.636072558346804817e-02
1.056751467710371806e+01,2.119543690318815288e-01,1.060504847544610774e-01,4.194220647473070884e-01,2.480694869367926561e-02,1.459703248856028014e-02,3.720413588245600339e-02
1.066536203522504778e+01,2.150968730173463683e-01,1.066101759215290490e-01,4.293340975988134689e-01,2.519982607459281959e-02,1.474358042619318063e-02,3.813517543117497105e-02
1.076320939334637927e+01,2.182251657003558276e-01,1.071851720107751121e-01,4.392516109977106509e-01,2.560568880066295752e-02,1.489682436931629578e-02,3.910573572154680405e-02
1.086105675146770899e+01,2.213376218297229414e-01,1.077746990694889995e-01,4.491516885803544801e-01,2.602551419341628258e-02,1.505616775493860866e-02,4.012000115251750099e-02
1.095890410958904049e+01,2.244322349661228289e-01,1.083778778186020170e-01,4.590101859046031296e-01,2.646035394490635698e-02,1.522106474573076476e-02,4.118260277132528707e-02
1.105675146771037198e+01,2.275063648252592663e-01,1.089938170614877799e-01,4.688017889928666193e-01,2.691131147389232495e-02,1.539103371187101540e-02,4.229851670548600423e-02
1.115459882583170170e+01,2.305565066807238883e-01,1.096217435045496041e-01,4.785001384696807580e-01,2.737950808138283135e-02,1.556566227352291880e-02,4.347292219515047629e-02
1.125244618395303320e+01,2.335781077004757955e-01,1.102611691707240105e-01,4.880780283406130349e-01,2.786603975785145043e-02,1.574460638192206122e-02,4.471102500508012528e-02
1.135029354207436292e+01,2.365654569581924493e-01,1.109120916279559416e-01,4.975076830284549945e-01,2.837192809794610721e-02,1.592758569938802424e-02,4.601785520664360835e-02
1.144814090019569441e+01,2.395116745013937953e-01,1.115752135953133051e-01,5.028622566274750794e-01,2.889806993403895574e-02,1.611437711668725278e-02,4.706779069835845958e-02
1.154598825831702413e+01,2.424088189876510424e-01,1.122521576493338280e-01,5.039025214767967054e-01,2.944519064225791655e-02,1.630480774148066608e-02,4.793902108938243034e-02
1.164383561643835563e+01,2.452481224378995073e-01,1.129456404058327978e-01,5.048517028231157555e-01,3.001380540963918819e-02,1.649874818103703317e-02,4.882534953673685341e-02
1.174168297455968712e+01,2.480203449806626936e-01,1.138745602110748101e-01,5.057644752004022415e-01,3.060419115211557989e-02,1.669610647117471258e-02,4.972692799733360175e-02
1.183953033268101684e+01,2.507162236584843384e-01,1.151524235851602018e-01,5.066899521113524818e-01,3.121636959409263001e-02,1.689682260236075040e-02,5.064379859652550636e-02
1.193737769080234834e+01,2.533269704368137365e-01,1.164504077087323702e-01,5.076707576146157752e-01,3.185009980758476966e-02,1.710086329438394517e-02,5.211495291542310448e-02
1.203522504892367806e+01,2.558447598469137385e-01,1.177600931843983678e-01,5.087424655231990167e-01,3.250487683379257170e-02,1.730821651030003613e-02,5.369694013757646267e-02
1.213307240704500956e+01,2.582631412500915324e-01,1.190706087577615285e-01,5.099334422492650676e-01,3.317993228145511148e-02,1.751888521300776561e-02,5.536757796490197892e-02
1.223091976516633927e+01,2.605773188078040481e-01,1.203683649344804985e-01,5.112650944033391154e-01,3.387423312442396084e-02,1.773288006458935070e-02,5.712836301030306541e-02
1.232876712328767077e+01,2.627842653773920789e-01,1.216368590884325113e-01,5.127524827801608343e-01,3.458647609218261365e-02,1.795021111266140168e-02,5.898031003933301708e-02
1.242661448140900049e+01,2.648826716601331843e-01,1.228566031990963453e-01,5.144052283947453397e-01,3.531507662976954287e-02,1.817087890668686243e-02,6.092405120837316584e-02
1.252446183953033199e+01,2.668727709548496252e-01,1.240052296799172421e-01,5.162286110043327048e-01,3.605815294448568020e-02,1.839486581270120824e-02,6.295990740198591229e-02
1.262230919765166348e+01,2.687561115669312994e-01,1.250578291895615146e-01,5.182247504079784406e-01,3.681350687735337329e-02,1.862212843221097008e-02,6.508792848501473993e-02
1.272015655577299320e+01,2.705353627021581664e-01,1.259875662541384278e-01,5.203937662549157350e-01,3.757860422629479696e-02,1.885259192941155307e-02,6.730790483774494459e-02
1.281800391389432470e+01,2.722142300661258285e-01,1.267666037665124423e-01,5.227348301316862011e-01,3.835055789774484414e-02,1.908614676806167504e-02,6.961935647060805976e-02
1.291585127201565442e+01,2.737975267855664585e-01,1.273673457843783052e-01,5.252470492077130348e-01,3.912611809219655040e-02,1.923678054149208227e-02,7.202150830204427645e-02
1.301369863013698591e+01,2.752914031895253300e-01,1.277639793128683698e-01,5.279301481070276525e-01,3.990167470573403874e-02,1.933220902561169977e-02,7.451326104895759916e-02
1.311154598825831563e+01,2.767036979898368498e-01,1.281504873091756369e-01,5.307849402960037599e-01,4.067327810724442189e-02,1.941923361170241544e-02,7.709316687952295910e-02
1.320939334637964713e+01,2.780443437902841985e-01,1.294569641338231825e-01,5.338135992238699501e-01,4.143668512616394128e-02,1.949918574821853795e-02,7.975941767426479589e-02
1.330724070450097685e+01,2.793257461126585905e-01,1.307614280361985293e-01,5.370197516697979845e-01,4.218743709397287933e-02,1.963053573794810644e-02,8.250985145525525921e-02
1.340508806262230834e+01,2.805630556476853554e-01,1.320561284042205130e-01,5.404084216749874825e-01,4.292097573303698538e-02,1.986507739933106656e-02,8.534197919183138248e-02
1.350293542074363984e+01,2.817742630934415571e-01,1.333347025174081990e-01,5.439858544212938796e-01,4.363280013927652717e-02,2.010094817898797417e-02,8.730069182729087440e-02
1.360078277886496956e+01,2.829800595999877877e-01,1.345923689297925385e-01,5.477592471574246336e-01,4.431866362947476518e-02,2.033736676669185492e-02,8.799055580903303309e-02
1.369863013698630105e+01,2.842034209650233789e-01,1.358260044589684190e-01,5.517364103923013685e-01,4.497480265608018446e-02,2.057355881848130924e-02,8.829818684309863330e-02
1.379647749510763077e+01,2.854688912245835763e-01,1.370341023750835940e-01,5.559253783804132265e-01,4.559818182731180392e-02,2.080875981321506432e-02,8.819707184339800610e-02
1.389432485322896227e+01,2.868015645912292411e-01,1.382166149666755883e-01,5.603339843232008066e-01,4.618673070777065681e-02,2.104221766147694461e-02,8.767201862514582833e-02
1.399217221135029199e+01,2.882257975744989542e-01,1.393746926225490068e-01,5.649694132269450497e-01,4.673954164219014384e-02,2.127319807296473853e-02,8.672159996010396499e-02
1.409001956947162348e+01,2.897637266706131198e-01,1.405103434435939491e-01,5.698377441946854693e-01,4.725699557711823817e-02,2.150099471348146385e-02,8.536005246293723592e-02
1.418786692759295498e+01,2.914337166629999420e-01,1.416260502539661015e-01,5.749434940440756314e-01,4.774078629083403774e-02,2.172494482972747373e-02,8.361837385403839140e-02
1.428571428571428470e+01,2.932489085996181077e-01,1.427243924362385508e-01,5.802891753067607183e-01,4.819382279054113677e-02,2.194444962710683650e-02,8.154440999299505943e-02
1.438356164383561620e+01,2.952160580146653834e-01,1.438077242507970477e-01,5.858748835100267005e-01,4.862000355154140474e-02,2.215899756490607997e-02,7.920180057380875327e-02
1.448140900195694591e+01,2.973348374864156485e-01,1.448779557769455384e-01,5.916979306941195782e-01,4.902387210192234168e-02,2.236818808763254424e-02,7.983842366867804907e-02
1.457925636007827741e+01,2.995977183386614451e-01,1.459364662678357683e-01,5.977525438316272366e-01,4.941017795019719133e-02,2.257175319610523270e-02,8.106011787351531661e-02
1.467710371819960713e+01,3.019904561767860485e-01,1.469841552304838039e-01,6.040296476126537639e-01,4.978337730493105628e-02,2.276957459978028175e-02,8.225150891834628886e-02
1.477495107632093863e+01,3.044931102062499173e-01,1.480216101588553157e-01,6.105167504007722457e-01,5.014711367861710706e-02,2.296169482669492556e-02,8.340027442229486221e-02
1.487279843444227012e+01,3.070814556461659017e-01,1.490493491118012326e-01,6.171979496311363889e-01,5.050372164220930798e-02,2.314832142613042210e-02,8.449226990093107459e-02
1.497064579256359984e+01,3.097286193899723150e-01,1.500680868486633235e-01,6.240540683158031232e-01,5.085380294651049848e-02,2.332982413626128945e-02,8.551164039910426340e-02
1.506849315068493134e+01,3.124067803622969652e-01,1.510789763361822802e-01,6.310629277574186791e-01,5.119593790528081945e-02,2.350672550586296525e-02,8.644109652317324977e-02
1.516634050880626106e+01,3.150888119495833251e-01,1.520837900917788033e-01,6.381997535346561889e-01,5.152661422059905127e-02,2.367968590124010925e-02,8.726239627125029208e-02
1.526418786692759255e+01,3.177497840255896766e-01,1.530850226354006083e-01,6.454377031503280016e-01,5.184046464306477781e-02,2.384948407625656422e-02,8.795706611987656742e-02
1.536203522504892227e+01,3.203682711861813859e-01,1.540859110990746572e-01,6.527484955162806690e-01,5.213087838886405756e-02,2.401699453929774519e-02,8.850737692918536625e-02
1.545988258317025377e+01,3.229274263642729070e-01,1.550903825535047964e-01,6.601031158341731375e-01,5.239097404302267558e-02,2.418316284458564905e-02,8.889756054528552554e-02
1.555772994129158349e+01,3.254157785535685687e-01,1.561029429618009667e-01,6.674725653656224944e-01,5.261481335345365856e-02,2.434897972124400872e-02,8.911521168700006768e-02
1.565557729941291498e+01,3.278277086962778641e-01,1.571285247063795854e-01,6.748286245690005014e-01,5.279864751336231510e-02,2.456556974908599006e-02,8.915277025719421655e-02
1.575342465753424648e+01,3.301635585542334050e-01,1.581723089705266427e-01,6.821446000015281008e-01,5.294196643574972105e-02,2.495859868408383669e-02,8.900892924403988604e-02
1.585127201565557620e+01,3.324293407806708789e-01,1.592395374334211466e-01,6.893960295104610836e-01,5.304817169735508153e-02,2.537244229686966279e-02,8.868977455984083935e-02
1.594911937377690769e+01,3.346360472095523675e-01,1.603353257295707934e-01,6.965613253791740345e-01,5.312478123856177736e-02,2.580964398555435010e-02,8.820944950212397662e-02
1.604696673189823741e+01,3.367985942884144102e-01,1.614644892094426187e-01,7.036223399267754752e-01,5.318315860273207379e-02,2.627296058676127991e-02,8.759016075146855429e-02
1.614481409001956891e+01,3.389344926728971030e-01,1.626313894823686601e-01,7.105648414869877305e-01,5.323782075993332974e-02,2.676525097736572392e-02,8.686141161185111093e-02
1.624266144814090040e+01,3.410623720225455791e-01,1.638398076347201693e-01,7.173788901578828092e-01,5.330541617760885253e-02,2.728935255612860086e-02,8.605845759180359711e-02
1.634050880626222835e+01,3.432005205685815796e-01,1.624923995285404155e-01,7.240591023659397329e-01,5.340348755043820839e-02,2.742073398810088505e-02,8.522011251984878966e-02
1.643835616438355984e+01,3.453656024447761541e-01,1.609909910758133555e-01,7.306047919473014352e-01,5.354914911777018671e-02,2.719164409611874236e-02,8.438616198504726718e-02
1.653620352250489134e+01,3.475716895639581194e-01,1.597883644266595848e-01,7.370199744093814953e-01,5.375781873221426033e-02,2.701600471200528777e-02,8.359473159964207756e-02
1.663405088062622283e+01,3.498296920763549478e-01,1.588959352967479199e-01,7.433132217396457575e-01,5.404214544384501606e-02,2.688985284476825763e-02,8.287998133803650691e-02
1.673189823874755433e+01,3.521472031293818583e-01,1.583100902413815680e-01,7.494973587919122604e-01,5.441125603565307584e-02,2.680708841200057924e-02,8.227043973082330541e-02
1.682974559686888227e+01,3.545287058343249420e-01,1.580155292234282915e-01,7.509579995428449228e-01,5.487040210087283654e-02,2.676071165805961327e-02,8.178816118414118652e-02
1.692759295499021377e+01,3.569760391123060206e-01,1.579890010250973587e-01,7.520406789048933449e-01,5.542102503809802350e-02,2.674383355556485264e-02,8.144871769742469125e-02
1.702544031311154527e+01,3.594889952065534189e-01,1.582028428993215718e-01,7.528954829696138384e-01,5.606118384497146140e-02,2.675037981128172704e-02,8.126186895675192867e-02
1.712328767123287676e+01,3.620659273986822635e-01,1.586279249803213554e-01,7.535760719564625898e-01,5.678623107531509395e-02,2.680082818687198193e-02,8.174366356724739602e-02
1.722113502935420826e+01,3.647042759141864154e-01,1.592358176345235188e-01,7.541428520029314075e-01,5.758959356998281237e-02,2.695389491258956549e-02,8.335921629617852602e-02
1.731898238747553620e+01,3.674009621581794671e-01,1.600001864236788862e-01,7.546614838092196020e-01,5.846352195836135301e-02,2.710852698822105791e-02,8.505169428240938467e-02
1.741682974559686770e+01,3.701526445523763420e-01,1.624075456590708399e-01,7.552013196212796764e-01,5.939970840164158356e-02,2.726426903870595927e-02,8.681405811237823122e-02
1.751467710371819919e+01,3.729558643255237449e-01,1.657019794120097311e-01,7.558337609949430380e-01,6.038972040244433570e-02,2.742078839569864895e-02,8.863926538122939014e-02
1.761252446183953069e+01,3.758071318350310608e-01,1.687992072975335600e-01,7.566305142631843950e-01,6.142524536657369832e-02,2.757785475218480983e-02,9.052064215950308967e-02
1.771037181996085863e+01,3.787030124027834233e-01,1.716139301499793879e-01,7.576617208568431350e-01,6.249817715677082747e-02,2.773532080138445613e-02,9.245212449938695898e-02
1.780821917808219013e+01,3.816402667014026084e-01,1.740591521947617015e-01,7.589939591932510776e-01,6.360059919250429794e-02,2.789310634826994845e-02,9.442839142966695520e-02
1.790606653620352162e+01,3.846160868368269647e-01,1.760510245049010103e-01,7.606881543466694762e-01,6.472472942863852219e-02,2.805118729182011494e-02,9.644491699632769255e-02
1.800391389432485312e+01,3.876284478175218151e-01,1.775148805613752656e-01,7.627974871144526103e-01,6.586289261858463417e-02,2.820958996373892913e-02,9.849796833331171675e-02
1.810176125244618461e+01,3.906765671459604405e-01,1.783921400040194283e-01,7.653654552063716698e-01,6.700757609938925996e-02,2.836839051960719435e-02,1.005845726633445153e-01
1.819960861056751256e+01,3.937614348269753983e-01,1.786475058164281871e-01,7.684242894837939319e-01,6.815160775803426330e-02,2.852771836986231838e-02,1.027024709122579538e-01
1.829745596868884405e+01,3.968863446614024904e-01,1.782756390640109212e-01,7.719939467035777936e-01,6.928846962717501168e-02,2.868776199852191011e-02,1.048500706942207400e-01
1.839530332681017555e+01,4.000573288602956579e-01,1.773063152959433730e-01,7.760818679690186794e-01,7.041272939706944012e-02,2.884877497141116742e-02,1.070264073991650106e-01
1.849315068493150704e+01,4.032833768847577938e-01,1.759854089221213336e-01,7.806836000893193628e-01,7.152053852465470318e-02,2.901107954404151534e-02,1.092311190206906590e-01
1.859099804305283499e+01,4.065763127672704647e-01,1.778009729116435678e-01,7.857842346071339801e-01,7.261011536477261774e-02,2.917506513261705972e-02,1.114644378855800394e-01
1.868884540117416648e+01,4.099502209641965322e-01,1.797285685809735800e-01,7.913604569624416163e-01,7.368211249896747250e-02,2.934117910832259937e-02,1.137272001085363471e-01
1.878669275929549798e+01,4.134203565614972820e-01,1.817783448660189871e-01,7.973828619239470283e-01,7.473976709818629105e-02,2.950990798563126946e-02,1.160208709327866655e-01
1.888454011741682947e+01,4.170015551668637133e-01,1.839545991780782153e-01,8.038181269729567369e-01,7.578875721725207570e-02,2.968174809975604456e-02,1.183475808395029194e-01
1.898238747553816097e+01,4.207062658178039594e-01,1.862525229834682272e-01,8.106306703752699239e-01,7.683673552667810713e-02,2.985716620410908476e-02,1.207101634594641149e-01
1.908023483365948891e+01,4.245424469578996662e-01,1.886550991341224559e-01,8.177835515945296452e-01,7.789257798434720548e-02,3.003655186203831734e-02,1.231121823864945036e-01
1.917808219178082041e+01,4.285116557431097317e-01,1.911306820134615614e-01,8.252385633157424127e-01,7.896545406629865149e-02,3.022016479773900408e-02,1.255579309087508644e-01
1.927592954990215190e+01,4.326076838675398939e-01,1.936318419877055275e-01,8.329556627700488436e-01,8.006387887224922228e-02,3.040808126717594803e-02,1.280523876451281629e-01
1.937377690802348340e+01,4.368160242664019255e-01,1.960960003609172331e-01,8.408920422211195733e-01,8.119492789161085466e-02,3.060014386026584793e-02,1.306011131902194700e-01
1.947162426614481134e+01,4.411143054942577857e-01,1.984482149190279487e-01,8.490012092545213829e-01,8.236377122017743413e-02,3.079591892555094343e-02,1.332100785982166802e-01
1.956947162426614284e+01,4.454736546594671998e-01,2.006062256441794867e-01,8.572324277647542790e-01,8.357361588250650231e-02,3.099466510563986602e-02,1.358854252784196248e-01
1.966731898238747434e+01,4.498608047243085051e-01,2.024875729308460159e-01,8.655307750929234212e-01,8.482604706461618904e-02,3.119531544695489794e-02,1.386331658740221351e-01
1.976516634050880583e+01,4.542406802710411418e-01,2.040182822237798232e-01,8.738379297925635836e-01,8.612165824818543425e-02,3.139647441041339831e-02,1.414588444374223486e-01
1.986301369863013733e+01,4.585791713810810077e-01,2.051422832116364114e-01,8.820936530961266397e-01,8.746078784640669290e-02,3.159643012709380944e-02,1.443671792806082432e-01
1.996086105675146527e+01,4.628458117081309942e-01,2.058304254050026538e-01,8.902377967476143850e-01,8.884415969746750630e-02,3.179318175624587517e-02,1.473617118955731775e-01
